,Tweet,Subjectivity,Polarity,Sentiment
567,We're probably unprepared for this as much as how we were with covid.,0.2,0.2,Positive
568,"RT @lisaabramowicz1: U.S. households added $13.5 trillion in wealth last year, the biggest increase in records going back three decades. Mo…",0.03333333333333333,0.0,Neutral
569,"Stay on your toes folks, at some point these demons are going to drop a real killer virus. I'm not saying it's this… https://t.co/oafHNoXOno",0.30000000000000004,0.2,Positive
570,People are getting infected with Covid 19 to collect insurance money 😞 https://t.co/GRlMHmUbOO,0.0,0.0,Neutral
571,RT @venkmurthy: I was greatly disappointed that so many docs immediately promoted implausible bad science saying COVID caused heart damage…,0.6388888888888888,-0.3166666666666666,Negative
572,@petitemely @clauderivest @simmonssteve It’s common for organizations such as the NHL to provide one translator as… https://t.co/wNutYc1oRK,0.5,-0.15,Negative
573,@OnlyFrans4 Actually getting to the point now. Where those who believe the bullshit about covid are worse than those lying about it,0.35,-0.2,Negative
574,"RT @saletan: Chris Wallace notes that Biden said $350B in the COVID relief plan includes money for police. He tells @RepJimBanks: ""You vote…",0.0,0.0,Neutral
575,RT @JaseAlanRoberts: Congratulations to Douglas Council for finally getting rid of the tables outside the Rovers. Truly supporting local ho…,0.325,0.0625,Positive
576,RT @Femi_Sorry: Our government will be investigating who was responsible for releasing the video of its Health Secretary breaking Covid rul…,0.55,0.2,Positive
577,"State Launches New Program to Help Schools Test for COVID-19

https://t.co/wlsmR3wVnX",0.45454545454545453,0.13636363636363635,Positive
578,"@cjsbishop WTF is a magic bullet then? 90%+ efficacy at preventing COVID. Developed, tested, and distributed billio… https://t.co/XliYMTiFC2",0.7666666666666666,0.03333333333333333,Positive
579,RT @CraigKellyMP: Emeritus Professor Robert Clancy calls for 🍀Ivermectin &amp; HCQ  to be ‘’immediately established’’ as a ‘’safe &amp; effective e…,0.65,0.55,Positive
580,"RT @GOPChairwoman: When will Biden stand up to Communist China, especially after reports that China may have destroyed or manipulated early…",1.0,0.0,Neutral
581,"RT @nw_nicholas: Well, I’ve certainly learned a lot tonight:

- Hitler was a socialist
- Indian variant is a cold
- children can’t get Covi…",0.7857142857142857,-0.19285714285714284,Negative
582,RT @billbowtell: .@GladysB on Saturday declared policy of NSW government to be elimination of local transmission - that is Covid Zero. “Doi…,0.0,0.0,Neutral
583,"RT @Annakhait: BREAKING: FDA Adds Warning About Heart Inflammation to COVID-19 mRNA Vaccines. 

Oh, oops!",0.0,0.0,Neutral
584,"RT @FaheemYounus: Delta Variant has Dominated in the UK

COVID cases rising. BUT hospitalizations are NOT rising

Meaning vaccines work. Fe…",0.0,0.0,Neutral
585,"RT @680NEWS: A girl under 10 years old has died of COVID-19, Manitoba health officials reported Sunday. https://t.co/tyThGqMlwv",0.2,0.1,Positive
586,"RT @CREWcrew: The Trump family’s legacy with the Secret Service:
-Taking more trips that required Secret Service protection in one year tha…",0.6333333333333333,-0.10000000000000002,Negative
587,"RT @fascinatorfun: The latest ENGLAND gov dashboard figures show a 70% weekly rise among children aged 5-9 testing positive for Covid-19, m…",0.6151515151515151,0.2090909090909091,Positive
588,"RT @AllSidesNow: Report from @USATODAY, Center bias:

""Although COVID-19 vaccines work incredibly well for the vast majority of people, rou…",0.6666666666666666,0.26666666666666666,Positive
589,RT @armyspoke_news: 💂‍♀️The RTA Commander-in-Chief assigned all military units to cooperate with relevant sectors in developing the model s…,0.5,0.15000000000000002,Positive
590,@DavidOAtkins @WajahatAli Kids aren't at risk of covid,0.0,0.0,Neutral
591,@RobbiBanana Meeeeeee also. But mine is Covid Positive! I kennat! 😵‍💫  i can still hear her wheeezing!!,0.5454545454545454,0.5548650568181818,Positive
592,RT @SBSNews: Josh Frydenberg took the opportunity to come out swinging against Daniel Andrews' six-month-long lockdown when Question Time o…,0.0,0.0,Neutral
593,Pollen got covid now?,0.0,0.0,Neutral
594,RT @MintyCat23: #GladysB is now racing to manage the latest #CovidOutbreak. Her COVID decision hesitance delayed the start of #SydneyLockdo…,0.9,0.5,Positive
595,This is the cure to covid https://t.co/Rh65CEltJ8,0.0,0.0,Neutral
596,RT @Aseesh86: @yamlamsal @Dv2021N @WhiteHouse @MHackman @AprilDRyan @maggieNYT @Yamiche @peterbakernyt @seungminkim @ZekeJMiller @jeffmason…,0.0,0.0,Neutral
597,The covid religion fanatic,0.8,-0.3,Negative
598,"RT @george_lamar27: @RitaPanahi Isn't it amazing how the headline is Country's radical plan to ""live with covid"" and their plan is just to…",0.7,0.3681818181818182,Positive
599,"https://t.co/3rl19JORl6
Hmm well Chica could be a ""Chick"" which Covid penetrates the female reproductive chromosome… https://t.co/xHaaL2SiDx",0.16666666666666666,0.0,Neutral
600,Explosive Report: U.S. Government Deleted COVID Data at Request of Chinese Researchers https://t.co/M6xRljEP3f,0.0,0.0,Neutral
601,"RT @angie_rasmussen: This is a huge story. An Australian virologist at WIV in late 2019 notes:
-no sick employees at WIV
-best-practice bio…",0.5892857142857143,0.11428571428571431,Positive
602,"RT @isaacjroberts: Got a covid test this morning and said to the nurse ""sorry I'm deaf I can't hear you"" and she went ""no you're not"" so gu…",1.0,-0.5,Negative
603,RT @GodCloseMyEyes: journalists explaining why no one should talk about crime statistics but everyone should panic about covid delta plus p…,0.0,0.0,Neutral
604,"RT @SocialistVoice: South Africa tightens coronavirus rules as a devastating wave gathers pace

President Cyril Ramaphosa announces new res…",0.7272727272727273,-0.4318181818181818,Negative
605,"RT @BigSeanQ_: .@NCAACWS IF YOU HAVE FULL CROWDS WITH PEOPLE DRINKING BEERS OUT OF SHOES… YOU DONT HAVE COVID PROTOCOLS, ITS TOO LATE FOR T…",0.575,0.024999999999999994,Positive
606,"RT @abirballan: Good news!!
Delta variant less transmissible and less lethal. 
⁦@hartgroup_org⁩  https://t.co/p23DN9gKeC",0.24444444444444446,0.22222222222222224,Positive
607,"RT @Ryuji_M: 1/3 Talking with my Japanese barber in Tokyo about COVID-19 vaccines. He shared that his clients are divided in 3 groups:
1. 6…",0.0,0.0,Neutral
608,"RT @CongressmanRaja: Please vaccinate your children, not just for Covid-19 but all vaccine preventable diseases! If the declining COVID cas…",0.0,0.0,Neutral
609,"@SueRic2 @JoshuaPotash @HunterJCullen It’s not the city sanctioned corporate sponsored pride “parade”, which was ca… https://t.co/G1OIZAdxBp",0.11666666666666667,-0.125,Negative
610,"RT @shawnarchen: This is so, so, SO important. Filipino Americans make up a good chunk of healthcare workers and often live in multigenerat…",0.7000000000000001,0.4121212121212121,Positive
611,RT @capeandcowell: Can’t believe Gov. DeSantis would sabotage an entire building and force it to collapse on itself just so people would fo…,0.625,0.0,Neutral
612,"RT @IndependentSage: ""Do you think that herd immunity by infection is the government's intent for our children, including condemning some t…",0.0,0.0,Neutral
613,"RT @isaacjroberts: Got a covid test this morning and said to the nurse ""sorry I'm deaf I can't hear you"" and she went ""no you're not"" so gu…",1.0,-0.5,Negative
614,"RT @DougCameron51: This is what happens when politicians believe their own own bullshit, get their tyres pumped up by Murdoch and Morrison…",1.0,0.6,Positive
615,RT @mrwolfcomics: A vaccinated extended family member just got COVID. They attended unmasked gatherings and a baseball game. Get vaccinated…,0.4,-0.4,Negative
616,RT @leisurefriar: #1. Anybody following College Worlds Series? NC State and their anti-vaxer ways really screwed themselves. Rules were get…,0.15000000000000002,0.1,Positive
617,"RT @armyspoke_news: 💂‍♂️The Army PR Center, the Office of the Army Secretary, and Suan Dusit Poll conducted an online survey on the COVID-1…",0.1,-0.1,Negative
618,"RT @AmandaPresto: These people are completely deranged. They want you living in fear, or rather not living your life, always, and they are…",0.4,0.1,Positive
619,RT @SkyNews: Johanna Konta: British number one out of Wimbledon after member of her team tests positive for COVID https://t.co/Rr2hGTpRmt,0.2727272727272727,0.11363636363636363,Positive
620,"@joefranc That I am not sure. It really depends on the focus and how they are to measured/evaluated.

But this is o… https://t.co/7whBpIGeqi",0.5444444444444444,-0.024999999999999994,Negative
621,RT @i_zzzzzz: Kind of curious what COVID-19 would have to do to put a point on the board,0.95,0.25,Positive
622,"RT @GaryNunn1: Aus vaccination rate is ranked 49th of 50 of world’s wealthiest countries.

""It’s likely that Australia’s vaccine rollout wi…",1.0,0.0,Neutral
623,RT @jillkgb: @GregAbbott_TX How many folks who lost family to the power grid have you and @JohnCornyn visited with? Covid Victims? Gun Vict…,0.5,0.5,Positive
624,RT @markdreyfusQCMP: Mr Morrison’s Deputy Prime Minister says he “couldn’t give a shit” about the impact of Covid on Melbourne because “we’…,0.8,-0.2,Negative
625,"RT @VaxHuntersCan: [ON] 🥳🚨🥳🚨🥳IT'S A NORTH AMERICAN RECORD🥳🚨🥳🚨🥳
17,000 VACCINES AND COUNTING #TorontoVaccineDay
👉Check for APPOINTMENT cance…",0.5,-0.375,Negative
626,Marx looking for the Berlin Wall. The Marx is actually a Hammer and Sickle. (with COVID-19).,0.1,0.0,Neutral
627,"RT @Reuters: FDA adds warning about rare heart inflammation to Pfizer, Moderna COVID shots https://t.co/2NS03b1c8F https://t.co/5EZJAZaebK",0.9,0.3,Positive
628,"PLEASE🙏help my family with 
COVID. My granny is 84 and my uncle suffers from kidney disease. Though I was able to a… https://t.co/H5PW7k1ONM",0.6625,-0.04999999999999999,Negative
629,RT @bainjal: A third wave of Covid will hit India according to all available indicators. If you value your life &amp; the life of those you lov…,0.2,0.2,Positive
630,W5: Are bats the key to solving the mysteries of COVID-19? https://t.co/spipYVTZcD via @YouTube  Interesting.,0.75,0.25,Positive
631,"RT @JolyonMaugham: ""The Government Counter Fraud 
Function has assessed a high risk of fraud in the procurement of PPE"": source https://t.c…",0.5399999999999999,0.16,Positive
632,@KenNwater @AudreyCooke77 @billbowtell @GladysB @FinancialReview @abc730 @AnnastaciaMP @MarylouiseMcla1 Are all QLD… https://t.co/XidGde6pLL,0.0,0.0,Neutral
633,"Helping Drug Users Survive, Not Abstain: ‘Harm Reduction’ Gains Federal Support https://t.co/l5Hop7vB9K",0.0,0.0,Neutral
634,"RT @RealMattCouch: The average age of death from Covid is 78.6... 

But please, keep drinking the Koolaid...",0.39999999999999997,-0.15,Negative
635,"@klgrieser The warming up, yes, but their early schedule got decimated by COVID and rainouts, and the injuries were equally unprecedented.",0.6,0.35,Positive
636,RT @JamesMelville: Texas now have their lowest Covid hospitalisations in 14 months. And guess what? They ended the restrictions 15 weeks ag…,0.0,0.0,Neutral
637,"RT @PrinceArihan: The pandemic is being contained, it has not been contained yet. Please adhere to strict COVID-19 protocols. Stay in your…",0.0,0.0,Neutral
638,"RT @jetstom: @kirstiealley Bill Maher slams tech giants for limiting COVID-19 info: 'Ivermectin isn't a registered Republican' | TheHill
ht…",0.0,0.0,Neutral
639,"RT @CraigKellyMP: With the new VAERS data on Myocarditis rates in young men &amp; boys, it would be criminally reckless to ignore these doctors…",0.4681818181818182,-0.05454545454545456,Negative
640,"RT @drcraigwax: “Safe. Effective. Free.”
Not exactly #InformedConsent or even truthful.

358,379 side effect reports
5,993 deaths 
20,737 h…",0.5700000000000001,0.375,Positive
641,"RT @DougCameron51: Infuriating listening to @JoshFrydenberg with @SabraLane this morning.
Clueless on handling Covid.
Ignores govt corrupti…",0.8,-0.6,Negative
642,"RT @Covid19Critical: “YouTube shouldn’t be telling me what I can see about #ivermectin.” —⁦@billmaher⁩ , June 25, 2021 https://t.co/n0uA9UI…",0.0,0.0,Neutral
643,"RT @FaineJon: Good Jon -v- Bad Jon…. Today’s inner dialogue spills out onto the pages of today’s paper…..

The good, the bad and Sydney’s C…",0.5399999999999999,4.4408920985006264e-17,Positive
644,"RT @isaacjroberts: Got a covid test this morning and said to the nurse ""sorry I'm deaf I can't hear you"" and she went ""no you're not"" so gu…",1.0,-0.5,Negative
645,@clauder42 @BrendenNel @CyrilRamaphosa Ah Covid outbreak in the Springbok camp. I understand your tweet now.,0.0,0.0,Neutral
646,"RT @BNODesk: COVID-19 vaccinations in the U.S.:

(Partially) vaccinated:
▓▓▓▓▓▓▓▓░░░░░░░
53.92% (+0.12)

Fully vaccinated*: 
▓▓▓▓▓▓▓░░░░░░░…",0.3,-0.1,Negative
647,RT @attempt57: How have we gotten to the level where a Deputy Prime Minister thinks it's OK to tell us he 'couldn't give a shit' about the…,0.65,0.15,Positive
648,"RT @Cleavon_MD: In a six-person Information Technology office in Manatee County Florida, 5 unvaccinated people were infected with COVID: 2…",0.0,0.0,Neutral
649,"RT @YouAreLobbyLud: ALFRED HEALTH PPE GUIDELINE
Mandates full airborne protection for ALL CONTACT with known or suspect COVID-19 patients.…",0.55,0.35,Positive
650,"RT @armyspoke_news: https://t.co/WjPLLktqWa

🇹🇭RTA mobilizes medical personnel  in support of the Ministry of Public Health resolving Covid…",0.03333333333333333,0.0,Neutral
651,RT @MackayIM: Two new community Alpha COVID cases recorded in Brisbane and on the Sunshine Coast https://t.co/3rn6NCMH5G,0.45454545454545453,0.13636363636363635,Positive
652,@Swamy39 @nviswam @RamyaBhat26 @YamanSrivastava @vishalnautamlal @colkt @6arb0ndi0xyjain @Karma6X @thebritishhindu… https://t.co/3p30lYull1,0.0,0.0,Neutral
653,"RT @KrisNair1: Rahul Gandhi is the only Leader who dare Modi, keep on questioning Modi for his wrong Policies whether it is :
1. Covid Mism…",0.95,-0.25,Negative
654,"RT @chipfranklin: Trump beat death by Covid by inches, and I think it was for a reason. 

Everyday he takes a breath, the GQP dies a bit.…",0.6,-0.2,Negative
655,"RT @RWMaloneMD: A clip of Del Bigtree (""The Highwire"") discussing the history of how the original mRNA vaccine discoveries happend, current…",0.75,0.375,Positive
656,"RT @Maggie_Klaus: Two vaccinated friends had a couple over for dinner. Assuming they were vaccinated, too. They weren’t. Now all four have…",0.0,0.0,Neutral
657,RT @bikhim: The US vaccine sharing initiative is an important part of the global fight against COVID-19.   I’m so glad that Honduras is als…,0.6666666666666666,0.3,Positive
658,"RT @MPDerekSloan: COVID is less harmful to children than influenza is, yet we’ve allowed our response to it to destroy the childhoods of, a…",0.03333333333333333,-0.18333333333333335,Negative
659,Had my 1st Covid Jab today and then fainted shortly afterwards. 🤕 How's your day been? 😆 #PokemonGoManDown,0.3,0.0,Neutral
660,RT @zerohedge: *NY ICU CASES DUE TO COVID AT LOWEST LEVEL SINCE PANDEMIC START,0.375,-0.125,Negative
661,Protests Erupt In Brazil as COVID Deaths Climb https://t.co/QDbLrVnolF via @YouTube,0.0,0.0,Neutral
662,Same old crap from these fear mongers.  The Church of the Covid are worse than warmongers… https://t.co/0zL6QB72Oh,0.43125,-0.275,Negative
663,".@JohnBarilaroMP says the Covid Delta strain is “completely out of control”, but NSW remains the “gold standard” on… https://t.co/Khb6K4bTe6",0.2,0.05,Positive
664,@TheRandomGuy289 I dont even wear one for covid anymore (happily vaccinated) I just dont want people to see my face,1.0,0.8,Positive
665,J'accuse @ScottMorrisonMP of deliberately WITHHOLDING supplies of Covid vaccines to at least NSW. Why? - fucked if… https://t.co/IZSVHAADVG,0.55,-0.44999999999999996,Negative
666,Why most people who now die with Covid in England have been vaccinated | David Spiegelhalter and  Anthony Masters https://t.co/54QairaRBm,0.5,0.5,Positive
667,@lab_leak @Daoyu15 In the Megyn Kelly podcast Dr Muller mentions possible ground zero covid patient but won’t discl… https://t.co/awIO8TuWB1,1.0,0.0,Neutral
668,"RT @AmandaPresto: These people are completely deranged. They want you living in fear, or rather not living your life, always, and they are…",0.4,0.1,Positive
669,"RT @isaacjroberts: Got a covid test this morning and said to the nurse ""sorry I'm deaf I can't hear you"" and she went ""no you're not"" so gu…",1.0,-0.5,Negative
670,i dont know how to feel about the person that gave me covid? its like they didnt know but i dont feel okay just act… https://t.co/FlTuKTykvX,0.5,0.5,Positive
671,RT @attempt57: How have we gotten to the level where a Deputy Prime Minister thinks it's OK to tell us he 'couldn't give a shit' about the…,0.65,0.15,Positive
672,@NZadeptB @1NewsNZ Sweden did pay the price as for a population of ten million that had over 6000 covid deaths as f… https://t.co/LfXhn4Hutc,0.0,0.0,Neutral
673,"RT @RealMattCouch: The average age of death from Covid is 78.6... 

But please, keep drinking the Koolaid...",0.39999999999999997,-0.15,Negative
674,Me at a club for the first time post Covid #RHONY https://t.co/kuHHm2cxKR,0.3333333333333333,0.25,Positive
675,"RT @RiG8r: Pfizer-BioNTech COVID-19 Vaccine Clinical Trial, Adolescents (age 12-15):
1 in 9 vaccinated adolescents suffered a SEVERE advers…",0.0,0.0,Neutral
676,@GladysB @NSWBlues Thanks for spreading the covid all over the country. Well done for doing nothing!,0.2,0.25,Positive
677,RT @pwoiter: @newscomauHQ Hey my mate Jonno is a plumber and he also has a view on covid. I can give you his number if you want to intervie…,0.0,0.0,Neutral
678,"I hope we healed from the damage that Covid did and are better from it, that we engage each other from a stance of… https://t.co/7B9SBCLVyV",0.4375,0.1875,Positive
679,"RT @IndependentSage: ""Do you think that herd immunity by infection is the government's intent for our children, including condemning some t…",0.0,0.0,Neutral
680,"RT @SenWarren: Finding affordable child care was already a nightmare before the pandemic, and now it’s even worse. #UniversalChildCare must…",0.6,-0.4,Negative
681,@LekkaMercedez They were going to die anyway with covid but that didn’t suit the narrative,0.0,0.0,Neutral
682,RT @BigSeanQ_: YOU’RE FUCKING JOKING. THEY ARE BRAGGING ABOUT THE ATTENDANCE  AFTER SENDING NC STATE HOME FOR ‘COVID PROTOCOL,0.8,-0.6,Negative
683,RT @Vic_Rollison: One thing I’ve learned about media bias - caused by #MediaInequality - is those who suffer its ill effects (in the case o…,1.0,-0.5,Negative
684,RT @TheySaid01: Gladys says she does not regret one decision that she has made. Covid from her State has now spread to several other States…,0.1875,-0.0625,Negative
685,RT @joshmohrer: COVID is over in NYC https://t.co/DQNdIrSqfH,0.0,0.0,Neutral
686,"RT @balloon_wanted: INFINITE's Kim Sunggyu has tested positive for COVID-19 however is noted to be asymptomatic 

Kim Sunggyu and his staff…",0.5454545454545454,0.22727272727272727,Positive
687,"RT @coQuiAnons: REALLY? 🤨🤨

""Why most people who now die with Covid in England have been vaccinated""
""Don’t think of this as a bad sign, it…",0.45555555555555555,3.700743415417188e-17,Positive
688,"RT @codygfish: @DonaldJTrumpJr The following he’s right about
1. Border Security. 
2. Keystone Pipeline. 
3. Covid Origins.
4. Security &amp; D…",0.31785714285714284,0.14285714285714285,Positive
689,RT @pwafork: Breaking: Australian researchers find Covid spike protein best designed to attack human cells after modelling ACE receptors of…,0.13333333333333333,0.3333333333333333,Positive
690,RT @gallagher_grant: Singapore’s “radical plan” to live with covid is what the entire world will inevitably have to do. The only question i…,0.78125,0.03409090909090909,Positive
691,RT @Zubhaque: In light of the fact that Andrew #Marr has revealed that he caught #covid (despite being double-vaxxed) from covering #g7summ…,0.7,0.4,Positive
692,"Living with Long Covid is finally getting answers about my symptoms, getting on a med regimen that seems to work an… https://t.co/wYs3y6VQcv",0.7,-0.025,Negative
693,@JohnCornyn @nypost Remember when you mocked covid by posting pictures of corona beers. You’re a disgusting mess.,0.5875,-0.5875,Negative
694,"RT @DrEricDing: 5) Let me be clear—vaccines do work if you take it, and you take 2 doses especially. Here are vaccine efficacy against symp…",1.0,0.0,Neutral
695,@cocovancouver @ASlavitt may be a good thing: https://t.co/kjqWJ73bPB,0.6000000000000001,0.7,Positive
696,"RT @FoxNews: DeSantis: If Florida didn't lead fight against federal COVID overreach, US would look like Canada
https://t.co/QFp6xEjuEb",0.0,0.0,Neutral
697,"COVID Zinger of the day by @billbowtell :The Federal Govt has kicked the can down the road, now we’re at the end of… https://t.co/x73zy4S7nO",0.2888888888888889,-0.15555555555555559,Negative
698,RT @NyekoHon: Nsambya police barracks has not had water and power for the last two months . @PoliceUg @AKasingye How do we expect our offic…,0.06666666666666667,0.0,Neutral
699,RT @armyspoke_news: ✨His Majesty King Maha Vajiralongkorn Phra Vajiraklaochaoyuhua and Her Majesty Queen Suthida bestowed 3 Mobile biosafet…,0.0,0.0,Neutral
700,RT @vanOnselenP: As COVID spreads around the country everyone needs to remember that as the PM keeps telling us hotel quarantine is 99.9% e…,0.0,0.0,Neutral
701,"RT @RNBreakfast: @transportworker is calling for frontline aviation workers to be vaccinated as a priority, after a flight attendant tested…",0.4,0.2,Positive
702,RT @RitaPanahi: Singapore will treat covid like other endemic diseases such as flu. No daft zero transmission goals. Quarantine will be dum…,0.4375,-0.0625,Negative
703,"RT @SenWarren: Finding affordable child care was already a nightmare before the pandemic, and now it’s even worse. #UniversalChildCare must…",0.6,-0.4,Negative
704,"RT @Dlw20161950: HERE WE GO: WHO Recommends Masks and Social Distancing For Everyone - Vaccinated and Unvaccinated - Due to Covid ""Delta"" V…",0.22083333333333333,-0.04583333333333334,Negative
705,"RT @isaacjroberts: Got a covid test this morning and said to the nurse ""sorry I'm deaf I can't hear you"" and she went ""no you're not"" so gu…",1.0,-0.5,Negative
706,RT @WSJ: At least 10 of the 26 doctors in Indonesia who died from Covid-19 this month had received both doses of China’s Sinovac vaccine ht…,0.4,-0.3,Negative
707,RT @msnorthcott: They can’t enforce the covid rules as thry’re not lawful! Not one individual or business has been brought to trial for ‘br…,0.2,0.0,Neutral
708,Super fascinating in so many ways. —&gt; Did Covid Come from a Lab? Scientist At Wuhan Institute Speaks Out - Bloomberg https://t.co/eGAARLVF4g,0.6722222222222222,0.5111111111111111,Positive
709,RT @Tushar15_: The last foreign scientist left the Wuhan Institute of Virology in November 2019—just before the pandemic. For the first tim…,0.13124999999999998,0.03125,Positive
710,"@navin_johnsonn @BarstoolPack @ClubhouseNoah I get your point. However, I still hold my point. 
The vaccine does NO… https://t.co/mGYgX6skWv",0.0,0.0,Neutral
711,RT @dave1agar: Germany seeks to ban British travellers from EU on COVID-19 variant worries: The Times https://t.co/tUPv12xwk9,0.0,0.0,Neutral
712,"RT @LTRN8ENDING: Aus 🇭🇲 Purpose Built Covid Quarantine Camps, now confirmed for every state. I ask a simple question,you can't fly internat…",0.7523809523809524,0.4000000000000001,Positive
713,"RT @CrainsChicago: Lenders, after being patient with delinquent hotel owners during the pandemic, could start demanding that borrowers do m…",0.0,0.0,Neutral
714,"@JoshButler @profmiketoole I'm at 8 weeks, 4 weeks to go. Got the 1st as soon as it was available. Am in a high ris… https://t.co/vmQRLDrb1s",0.47,0.28,Positive
715,Lolololol!  The grift is over and this poor fella is hanging on by his fingernails to whatever relevancy Covid gave… https://t.co/anPsJpzTl6,0.6,-0.4,Negative
716,RT @TheySaid01: Gladys' lockdown is not tough enough to stop the spread of covid. This could be the start of the biggest covid spread Austr…,0.6666666666666667,0.09722222222222222,Positive
717,"RT @2CynicAl65: Tonight at 9pm est...
🎙️ CIRCUMSPICE: The Right Side of Michigan!🎙️
OMG, No more COVID mandates! How are we supposed to act…",0.5178571428571428,-0.01339285714285715,Negative
718,Nice job allowing the cult’s covid spreading party in Ohio. Some people just refuse to learn. @GovMikeDeWine,1.0,0.6,Positive
719,@Reashelby1 @MailOnline So you would like to expose children to Covid for your sycophantic nastiness.,0.0,0.0,Neutral
720,RT @eBargainsToday: Australian Dollar Forecast: AUD/USD Takes Hit on New Covid Lockdowns: AUD/USD is under pressure as Australia enacts a n…,0.22727272727272727,0.06818181818181818,Positive
721,"RT @AzharAliLeghari: Shahnawaz you are an asset to Pakistan Cricket and you have made all of us proud. 

Don’t expose yourself to Covid-19,…",1.0,0.8,Positive
722,"@N3WSULLI Nope, even without COVID going on I'm bearly allowed outside on my own unless I'm skateboarding or biking",0.525,0.3,Positive
723,"RT @armyspoke_news: 💊Burapha Force visited &amp;​ encouraged bedridden patients &amp;​ disabled people in Ban Mai Nong Sai Subdistrict, Aranyaprath…",0.3,-0.2,Negative
724,"RT @isaacjroberts: Got a covid test this morning and said to the nurse ""sorry I'm deaf I can't hear you"" and she went ""no you're not"" so gu…",1.0,-0.5,Negative
725,RT @KellyFauvre: @DrEricDing @AmericanEthical YES MASKS 😷 @WHO sent out a warning about the #DeltaVariant to people who have been vaccinate…,0.0,0.0,Neutral
726,"RT @GuardianAus: Covid-19 vaccine Australia rollout numbers: vaccination progress state-by-state, daily doses tracker and live data https:/…",0.25,0.06818181818181818,Positive
727,"RT @ashtonpittman: On 9/2/20, Brent wrote, ""I've never taken a flu shot and I'll never take a COVID shot.""

On 5/3/21: ""Zinc &amp; vitamin D re…",0.0,0.0,Neutral
728,"RT @DMinghella: If your friend or loved one was among the 18,207 confirmed cases yesterday, don't tell them
- 1,827 of them will suffer fro…",0.9,0.55,Positive
729,"RT @isaacjroberts: Got a covid test this morning and said to the nurse ""sorry I'm deaf I can't hear you"" and she went ""no you're not"" so gu…",1.0,-0.5,Negative
730,"The NCAA didn’t have a choice once the cases started growing. 

My issue is, if you’re going to enforce these rules… https://t.co/ZcC4K8DeQc",0.0,0.0,Neutral
731,"RT @JasonMillerinDC: He’s not wrong. 

“Trump says opponents 'used COVID to steal the election,' applauds election investigations in Pennsy…",0.9,0.25,Positive
732,#feelsgoodman first professional carwash since covid. #dababyisshining https://t.co/fcbvnX255k,0.21666666666666667,0.175,Positive
733,"RT @DougCameron51: Infuriating listening to @JoshFrydenberg with @SabraLane this morning.
Clueless on handling Covid.
Ignores govt corrupti…",0.8,-0.6,Negative
734,RT @Wilfreyy: The labor shortage is largely happening because 600k people died in the last year (a study estimates the real number is close…,0.2650793650793651,0.13809523809523808,Positive
735,RT @CraigKellyMP: Emeritus Professor Robert Clancy calls for 🍀Ivermectin &amp; HCQ  to be ‘’immediately established’’ as a ‘’safe &amp; effective e…,0.65,0.55,Positive
736,"Last week, Indonesia passed the two-million mark of reported COVID-19 cases. Here is a snippet of a package that I… https://t.co/ESJ7xajFI9",0.06666666666666667,0.0,Neutral
737,"4,115 Vaccinated People Have Died, Been Hospitalized With COVID-19 ‘Breakthrough’ Infections: CDC https://t.co/Hu4VdYrtif",0.0,0.0,Neutral
738,RT @OperHealAmerica: You are aware that Jesus is going to allow us to experience greater and GREATER CONSEQUENCES for our rebellion and ido…,0.4166666666666667,0.4166666666666667,Positive
739,"RT @AlPinkerton: While the Sundays and commentariat are all obsessing about “other matters”, let’s not forget the other big scandal this we…",0.2833333333333333,-0.08333333333333333,Negative
740,@_alexdayo I agree buts it’s more of my social anxiety than anything COVID related 😅,0.32222222222222224,0.17777777777777778,Positive
741,"COVID-19 vaccination for Kyutech students
Please see the following website.
https://t.co/aUuwf6jNEg",0.1,0.0,Neutral
742,RT @Ahmedkik5: Pharmacist can make the diseases spacially covid removed from this world so Minister of Egyptian health decided that it does…,0.0,0.0,Neutral
743,RT @SimonPGrindrod: A President who won’t take media questions after a national Covid update probably doesn’t have any answers. 🤷‍♂️🇿🇦#leve…,0.0,0.0,Neutral
744,RT @AgentP22: No wonder we are now recording the highest ever daily figures for covid in Scotland.,0.0,0.0,Neutral
745,"RT @denisrancourt: COVID proves that Western society had already largely destroyed itself, top-down, over many decades (starting in 1970s).…",0.20571428571428574,0.20285714285714285,Positive
746,RT @socratesccost: Ivermectin alone eliminates 97% of COVID in Delhi. https://t.co/MH0iVyVaev,0.0,0.0,Neutral
747,"RT @CaroDiRusso: Problem: COVID-19 

Solution: socialism

#auspol",0.0,0.0,Neutral
748,RT @comsec: Re-opening Your Offices Following COVID Closures? Have You Scheduled a TSCM Sweep to be Sure the Space is Clear of Eavesdroppin…,0.45740740740740743,0.19999999999999998,Positive
749,"RT @Notyour28981739: ""Of 1,127 children who received a first dose, a shocking 86% had an adverse reaction. Of the 1,097 children who receiv…",0.6666666666666666,-0.375,Negative
750,"RT @hasanthehun: trump is still advocating for hydroxychloroquine, which he didn't use when he got covid.",0.0,0.0,Neutral
751,"Currently, the Philippines has five COVID-19 vaccines brands in its supply inventory, which include CoronaVac from… https://t.co/BoOpy1wFMl",0.4,0.0,Neutral
752,"RT @AmandaPresto: These people are completely deranged. They want you living in fear, or rather not living your life, always, and they are…",0.4,0.1,Positive
